id,district_id:id,country_id:id,code,name
city_py_1,district_py_1,base.py,1,"ASUNCION (DISTRITO)"
city_py_3,district_py_2,base.py,3,"CONCEPCION (MUNICIPIO)"
city_py_4,district_py_2,base.py,4,"ABASTO CUE"
city_py_5,district_py_2,base.py,5,"AGUA FRIA"
city_py_6,district_py_2,base.py,6,"AGUARA"
city_py_7,district_py_2,base.py,7,"AGUERO CUE"
city_py_8,district_py_2,base.py,8,"ALBASTI"
city_py_9,district_py_2,base.py,9,"ALBERTO CUE"
city_py_10,district_py_2,base.py,10,"ANEGADIZO"
city_py_11,district_py_2,base.py,11,"AQUIDABAN"
city_py_12,district_py_2,base.py,12,"AQUINO CUE"
city_py_13,district_py_2,base.py,13,"ARCE CUE"
city_py_14,district_py_2,base.py,14,"ARMANDIA"
city_py_15,district_py_2,base.py,15,"ARRECIFE"
city_py_16,district_py_2,base.py,16,"ARROYITO"
city_py_17,district_py_2,base.py,17,"BARRERO CUA"
city_py_18,district_py_2,base.py,18,"BARRERO SAY-YU"
city_py_19,district_py_2,base.py,19,"BARRIO INMACULADA"
city_py_20,district_py_2,base.py,20,"BARRIO NORTE"
city_py_21,district_py_2,base.py,21,"BARRIO SAN ANTONIO"
city_py_22,district_py_2,base.py,22,"BELLA LOMA"
city_py_23,district_py_2,base.py,23,"BELEN"
city_py_24,district_py_2,base.py,24,"BLAS CUE"
city_py_25,district_py_2,base.py,25,"BOGADO CUE"
city_py_26,district_py_2,base.py,26,"BOQUERON"
city_py_27,district_py_2,base.py,27,"C.EPOPEYA NACIONAL"
city_py_28,district_py_2,base.py,28,"C.EMIL. ROMERO PEREIRA"
city_py_29,district_py_2,base.py,29,"C. JORGE MIRANDA"
city_py_30,district_py_2,base.py,30,"C.RECONSTRUCCION"
city_py_31,district_py_2,base.py,31,"C.N.GONZALEZ"
city_py_32,district_py_2,base.py,32,"CABO CUE"
city_py_33,district_py_2,base.py,33,"CAMBA CUA"
city_py_34,district_py_2,base.py,34,"CAMPO HERMOSO"
city_py_35,district_py_2,base.py,35,"CAMPOS RAFAEL"
city_py_36,district_py_2,base.py,36,"CANCHA CUE"
city_py_37,district_py_2,base.py,37,"CAPILLA"
city_py_38,district_py_2,base.py,38,"CAPILLA LORETO"
city_py_39,district_py_2,base.py,39,"CARRETA PASO"
city_py_40,district_py_2,base.py,40,"CAZAL BOQUERON"
city_py_41,district_py_2,base.py,41,"CAZAL CUE"
city_py_42,district_py_2,base.py,42,"CAÑETE CUE"
city_py_43,district_py_2,base.py,43,"COL.CNEL MONGELOS"
city_py_44,district_py_2,base.py,44,"COL.COE PORA"
city_py_45,district_py_2,base.py,45,"COL.E.R. PEREIRA"
city_py_46,district_py_2,base.py,46,"COL.EXCOMBATIENTES"
city_py_47,district_py_2,base.py,47,"COL.F.C.C. NORTE"
city_py_48,district_py_2,base.py,48,"COL.FERNANDO DE LA MORA"
city_py_49,district_py_2,base.py,49,"COL. GRAL.DIAZ"
city_py_50,district_py_2,base.py,50,"COL. HERNANDARIAS"
city_py_51,district_py_2,base.py,51,"COL. JUGADILLA"
city_py_52,district_py_2,base.py,52,"COL. MARIA AUXILIADORA"
city_py_53,district_py_2,base.py,53,"COL. PORA"
city_py_54,district_py_2,base.py,54,"COL. SAN CARLOS"
city_py_55,district_py_2,base.py,55,"COL. SARGENTO"
city_py_56,district_py_2,base.py,56,"COL. YBAGOTY"
city_py_57,district_py_2,base.py,57,"COL. ZONA OLEROS"
city_py_58,district_py_2,base.py,58,"COSTA DE SEDA"
city_py_59,district_py_2,base.py,59,"COE PORA"
city_py_60,district_py_2,base.py,60,"CUENCA CUE"
city_py_61,district_py_2,base.py,61,"CUETO POTRERO"
city_py_62,district_py_2,base.py,62,"CURUZU ÑU"
city_py_63,district_py_2,base.py,63,"CURUÑI"
city_py_64,district_py_2,base.py,64,"CANDIDO SILVA"
city_py_65,district_py_2,base.py,65,"DIEGO CUE"
city_py_66,district_py_2,base.py,66,"DUARTE CUE"
city_py_67,district_py_2,base.py,67,"ECHAGUE CUE"
city_py_68,district_py_2,base.py,68,"ESTABLECIMIENTO"
city_py_69,district_py_2,base.py,69,"ESTRIBO DE PALTA"
city_py_70,district_py_2,base.py,70,"F. DE PINEDO"
city_py_71,district_py_2,base.py,71,"FERROCARRIL C. NORTE"
city_py_72,district_py_2,base.py,72,"FUERTE RISSO"
city_py_73,district_py_2,base.py,73,"GAONA CUE"
city_py_74,district_py_2,base.py,74,"GARAY CUE"
city_py_75,district_py_2,base.py,75,"GRAL. DIAZ"
city_py_76,district_py_2,base.py,76,"HEROES DEL CHACO"
city_py_77,district_py_2,base.py,77,"INMACULADA"
city_py_78,district_py_2,base.py,78,"ISLA NOVILLO"
city_py_79,district_py_2,base.py,79,"ISLA R."
city_py_80,district_py_2,base.py,80,"ISLA REAL"
city_py_81,district_py_2,base.py,81,"ISLA VALDEZ"
city_py_82,district_py_2,base.py,82,"ISLA YBATE"
city_py_83,district_py_2,base.py,83,"ITA PUCU MI"
city_py_84,district_py_2,base.py,84,"ITACURUBI"
city_py_85,district_py_2,base.py,85,"JARDIN EUROPA"
city_py_86,district_py_2,base.py,86,"JHUGUA CANTERO"
city_py_87,district_py_2,base.py,87,"JHUGUA CHOJA"
city_py_88,district_py_2,base.py,88,"JHUGUA CUE"
city_py_89,district_py_2,base.py,89,"JHUGUA GUAZU"
city_py_90,district_py_2,base.py,90,"JHUGUA RIVAS"
city_py_91,district_py_2,base.py,91,"JHUGUA TIMBO"
city_py_92,district_py_2,base.py,92,"JHUGUA TORALES"
city_py_93,district_py_2,base.py,93,"LA CANELA"
city_py_94,district_py_2,base.py,94,"LA CONCHA"
city_py_95,district_py_2,base.py,95,"LABITA"
city_py_96,district_py_2,base.py,96,"LAGUNA"
city_py_97,district_py_2,base.py,97,"LAGUNA ÑARO"
city_py_98,district_py_2,base.py,98,"LLANO"
city_py_99,district_py_2,base.py,99,"LOMA"
city_py_100,district_py_2,base.py,100,"LOMA PYTA"
city_py_101,district_py_2,base.py,101,"MALDONADO"
city_py_102,district_py_2,base.py,102,"MANCUELLO CUE"
city_py_103,district_py_2,base.py,103,"MBATOVI"
city_py_104,district_py_2,base.py,104,"MBOCAYATY"
city_py_105,district_py_2,base.py,105,"MBOREBI YCUA"
city_py_106,district_py_2,base.py,106,"MONTAÑAS"
city_py_107,district_py_2,base.py,107,"OCAMPOS"
city_py_108,district_py_2,base.py,108,"OJEDA CUE"
city_py_109,district_py_2,base.py,109,"PASO BARRETO"
city_py_110,district_py_2,base.py,110,"PASO URUNDEY"
city_py_111,district_py_2,base.py,111,"PASO ITA"
city_py_112,district_py_2,base.py,112,"PEGUAJHO"
city_py_113,district_py_2,base.py,113,"PEGUAJHO MI"
city_py_114,district_py_2,base.py,114,"PEROY"
city_py_115,district_py_2,base.py,115,"PICADA GUY"
city_py_116,district_py_2,base.py,116,"PLANAS"
city_py_117,district_py_2,base.py,117,"POTRERITO"
city_py_118,district_py_2,base.py,118,"POTRERO ESTRELLA"
city_py_119,district_py_2,base.py,119,"POTRERO ROMERO"
city_py_120,district_py_2,base.py,120,"PROSPERIDAD"
city_py_121,district_py_2,base.py,121,"PUENTE CAÑON"
city_py_122,district_py_2,base.py,122,"PUERTO ABENTE"
city_py_123,district_py_2,base.py,123,"PUERTO DOS"
city_py_124,district_py_2,base.py,124,"QUINTA ALICELICA"
city_py_125,district_py_2,base.py,125,"REQUEJO"
city_py_126,district_py_2,base.py,126,"RINCON"
city_py_127,district_py_2,base.py,127,"RINCON CIERVO"
city_py_128,district_py_2,base.py,128,"RINCON CUE"
city_py_129,district_py_2,base.py,129,"RINCON ZARZA"
city_py_130,district_py_2,base.py,130,"RINCON DE LUNA"
city_py_131,district_py_2,base.py,131,"RIVAS CUE"
city_py_132,district_py_2,base.py,132,"ROJAS MI"
city_py_133,district_py_2,base.py,133,"ROSALIA"
city_py_134,district_py_2,base.py,134,"RURAL"
city_py_135,district_py_2,base.py,135,"S. ISABEL"
city_py_136,district_py_2,base.py,136,"SAGRADA FAMILIA"
city_py_137,district_py_2,base.py,137,"SALADERO RISSO"
city_py_138,district_py_2,base.py,138,"SALEITA"
city_py_139,district_py_2,base.py,139,"SALINARES"
city_py_140,district_py_2,base.py,140,"SALINARES CUE"
city_py_141,district_py_2,base.py,141,"SAN ANTONIO"
city_py_142,district_py_2,base.py,142,"SAN LORENZO"
city_py_143,district_py_2,base.py,143,"SAN MIGUEL"
city_py_144,district_py_2,base.py,144,"SAN NICOLAS"
city_py_145,district_py_2,base.py,145,"SAN RAFAEL"
city_py_146,district_py_2,base.py,146,"SAN SALVADOR"
city_py_147,district_py_2,base.py,147,"SANCHEZ CUE"
city_py_148,district_py_2,base.py,148,"SANTA CUE"
city_py_149,district_py_2,base.py,149,"SANTA MARIA DE LA S."
city_py_150,district_py_2,base.py,150,"SIERVO POTRERO"
city_py_934,district_py_2,base.py,934,"SOLALINDE"
city_py_935,district_py_2,base.py,935,"STA. TOMASA"
city_py_936,district_py_2,base.py,936,"BUBURBANA"
city_py_937,district_py_2,base.py,937,"TABATINGA"
city_py_938,district_py_2,base.py,938,"TACUATI"
city_py_939,district_py_2,base.py,939,"TAGATIVO MI"
city_py_940,district_py_2,base.py,940,"TATAYYUA"
city_py_941,district_py_2,base.py,941,"TAYATY MI"
city_py_942,district_py_2,base.py,942,"TEODORO CUE"
city_py_943,district_py_2,base.py,943,"TOLDO CUE"
city_py_944,district_py_2,base.py,944,"TOLEDO CUE"
city_py_945,district_py_2,base.py,945,"TORALES"
city_py_946,district_py_2,base.py,946,"TRANQUERA"
city_py_947,district_py_2,base.py,947,"TRES ALTAS"
city_py_948,district_py_2,base.py,948,"VILLA ARMANDO"
city_py_949,district_py_2,base.py,949,"VILLA FERNANDO"
city_py_950,district_py_2,base.py,950,"VILLA LOMA"
city_py_951,district_py_2,base.py,951,"VILLA NUEVA"
city_py_952,district_py_2,base.py,952,"YAGUARETE POTRERO"
city_py_953,district_py_2,base.py,953,"YAPEPO"
city_py_954,district_py_2,base.py,954,"YBACUMI"
city_py_955,district_py_2,base.py,955,"IBAÑEZ ÑU"
city_py_956,district_py_2,base.py,956,"YBYRATY"
city_py_957,district_py_2,base.py,957,"YCUA CARANDA"
city_py_958,district_py_2,base.py,958,"YCUA GUAZU"
city_py_959,district_py_2,base.py,959,"YCUA PORA"
city_py_960,district_py_2,base.py,960,"YPANE"
city_py_961,district_py_2,base.py,961,"YPANE CUE"
city_py_962,district_py_2,base.py,962,"YPANE JHU"
city_py_963,district_py_2,base.py,963,"YUIY"
city_py_964,district_py_2,base.py,964,"YUTY"
city_py_965,district_py_2,base.py,965,"ZANJA CUE"
city_py_966,district_py_2,base.py,966,"ZAPATERO CUE"
city_py_967,district_py_2,base.py,967,"ÑU APUA"
city_py_968,district_py_2,base.py,968,"ÑUMI"
city_py_6154,district_py_2,base.py,6154,"PINDURA"
city_py_6155,district_py_2,base.py,6155,"POTRERO FRENTE Y OTRO"
city_py_6156,district_py_2,base.py,6156,"RECALDE CUE"
city_py_6157,district_py_2,base.py,6157,"RINCON LOMA"
city_py_6158,district_py_2,base.py,6158,"ROMERO PATIÑO"
city_py_6159,district_py_2,base.py,6159,"SALADILLO"
city_py_6160,district_py_2,base.py,6160,"SAN ANTONIO DE LA SIERRA"
city_py_6161,district_py_2,base.py,6161,"SANJITA"
city_py_6216,district_py_2,base.py,6216,"VILLA SANA"
city_py_6217,district_py_2,base.py,6217,"YBYRAIPETY"
city_py_6218,district_py_2,base.py,6218,"YGATIGO"
city_py_6219,district_py_2,base.py,6219,"YUQUERI"
city_py_6220,district_py_2,base.py,6220,"ÑA VENTURA CUE"
city_py_969,district_py_3,base.py,969,"SAN LAZARO"
city_py_970,district_py_3,base.py,970,"COL. SAN LAZARO"
city_py_971,district_py_3,base.py,971,"CONFLUENCIA"
city_py_972,district_py_3,base.py,972,"PUERTO RISSO"
city_py_973,district_py_3,base.py,973,"SALADERO R."
city_py_974,district_py_3,base.py,974,"VALLE MI"
city_py_6221,district_py_3,base.py,6221,"LOMA SAN MIGUEL"
city_py_975,district_py_4,base.py,975,"SAN CARLOS"
city_py_976,district_py_4,base.py,976,"ARRECIFE"
city_py_977,district_py_4,base.py,977,"CERRO PAIVA"
city_py_978,district_py_4,base.py,978,"CONCEPCION"
city_py_979,district_py_4,base.py,979,"GAONA CUE"
city_py_980,district_py_4,base.py,980,"INVERNADA VIEJO"
city_py_981,district_py_4,base.py,981,"OJEDA CUE"
city_py_982,district_py_4,base.py,982,"PONCIERRE"
city_py_983,district_py_4,base.py,983,"POTRERO"
city_py_984,district_py_4,base.py,984,"POTRERO ESTRELLA"
city_py_985,district_py_4,base.py,985,"PUERTO MAX Y OTRO"
city_py_986,district_py_4,base.py,986,"RECALDE CUE"
city_py_987,district_py_4,base.py,987,"SAN BLAS"
city_py_988,district_py_4,base.py,988,"SAN CARLOS"
city_py_989,district_py_4,base.py,989,"SAN FERNANDO"
city_py_990,district_py_4,base.py,990,"SANTA ROSA"
city_py_991,district_py_4,base.py,991,"VILLAMAYOR CUE"
city_py_992,district_py_4,base.py,992,"UGARTE CUE"
city_py_993,district_py_4,base.py,993,"URAN CUE Y OTRO"
city_py_6222,district_py_4,base.py,6222,"CABALLERO CUE"
city_py_6223,district_py_4,base.py,6223,"LOMA PORA"
city_py_6224,district_py_4,base.py,6224,"POTRERO MBAREGUI"
city_py_6225,district_py_4,base.py,6225,"SAN RAFAEL"
city_py_6226,district_py_4,base.py,6226,"ÑU PYHAJHU"
city_py_994,district_py_5,base.py,994,"BELEN"
city_py_995,district_py_5,base.py,995,"BELEN COSTA"
city_py_996,district_py_5,base.py,996,"COL.E.R.GONZALEZ"
city_py_997,district_py_5,base.py,997,"E.R.PEREIRA"
city_py_998,district_py_5,base.py,998,"COL.GRAL.DIAZ"
city_py_999,district_py_5,base.py,999,"CULI LOMA"
city_py_1000,district_py_5,base.py,1000,"FDO.DE LA MORA"
city_py_1001,district_py_5,base.py,1001,"FERROCARRIL NORTE"
city_py_1002,district_py_5,base.py,1002,"ITA CORA"
city_py_1003,district_py_5,base.py,1003,"LEMO"
city_py_1004,district_py_5,base.py,1004,"LOMA PYTA"
city_py_1005,district_py_5,base.py,1005,"PASO URUNDEY"
city_py_1006,district_py_5,base.py,1006,"PEGUAJHO LOMA"
city_py_1007,district_py_5,base.py,1007,"PEGUAJHO MI"
city_py_1008,district_py_5,base.py,1008,"REQUEJO"
city_py_1009,district_py_5,base.py,1009,"TORALES CUE"
city_py_1010,district_py_5,base.py,1010,"TORRES CUE"
city_py_1011,district_py_5,base.py,1011,"TORIN CUE"
city_py_1012,district_py_5,base.py,1012,"URUNDEY"
city_py_1013,district_py_5,base.py,1013,"YBYRA PETEI"
city_py_6227,district_py_5,base.py,6227,"COL.F.DE LA MORA"
city_py_1014,district_py_6,base.py,1014,"LORETO"
city_py_1015,district_py_6,base.py,1015,"AQUIDABAN"
city_py_1016,district_py_6,base.py,1016,"C. MARIA AUXILIADORA"
city_py_1017,district_py_6,base.py,1017,"C.SAN ALFREDO"
city_py_1018,district_py_6,base.py,1018,"CAÑADA"
city_py_1019,district_py_6,base.py,1019,"CNEL.EDUARDO SANCHEZ"
city_py_1020,district_py_6,base.py,1020,"COL.CNEL.MARTINEZ"
city_py_1021,district_py_6,base.py,1021,"COL.COE PORA"
city_py_1022,district_py_6,base.py,1022,"COL.GRAL.DIAZ"
city_py_1023,district_py_6,base.py,1023,"COL.R.L.PETTIT"
city_py_1024,district_py_6,base.py,1024,"COL.RECONSTRUCCION"
city_py_1025,district_py_6,base.py,1025,"COE PORA"
city_py_1026,district_py_6,base.py,1026,"DOMINGO NIGO"
city_py_1027,district_py_6,base.py,1027,"DOMINGO VIEJO"
city_py_1028,district_py_6,base.py,1028,"DOMINGUEZ"
city_py_1029,district_py_6,base.py,1029,"ESTANCIA AGUAI"
city_py_1030,district_py_6,base.py,1030,"FDO.DE LA MORA"
city_py_1031,district_py_6,base.py,1031,"GRAL.DIAZ"
city_py_1032,district_py_6,base.py,1032,"ISLERIA"
city_py_1033,district_py_6,base.py,1033,"JHUGUA BARRETO"
city_py_1034,district_py_6,base.py,1034,"JHUGUA MARIN"
city_py_1035,district_py_6,base.py,1035,"JHUGUA RIVAS"
city_py_1036,district_py_6,base.py,1036,"JHUGUA TORALES"
city_py_1037,district_py_6,base.py,1037,"JOSE BERGES"
city_py_1038,district_py_6,base.py,1038,"LAGUNA"
city_py_1039,district_py_6,base.py,1039,"PASO VEGA"
city_py_1040,district_py_6,base.py,1040,"POTRERO LAGUNA"
city_py_1041,district_py_6,base.py,1041,"SAN ALFONSO"
city_py_1042,district_py_6,base.py,1042,"TACUARITA"
city_py_1043,district_py_6,base.py,1043,"UGARTE CUE"
city_py_1044,district_py_6,base.py,1044,"YCUA PORA"
city_py_1045,district_py_6,base.py,1045,"YCUA SARA"
city_py_1046,district_py_7,base.py,1046,"HORQUETA"
city_py_1047,district_py_7,base.py,1047,"AGA GUYJHO"
city_py_1048,district_py_7,base.py,1048,"AGAGUIGO"
city_py_1049,district_py_7,base.py,1049,"AGUARA"
city_py_1050,district_py_7,base.py,1050,"AGUSTIN DE PINEDO"
city_py_1051,district_py_7,base.py,1051,"AGUERITO"
city_py_1052,district_py_7,base.py,1052,"ALAZAN"
city_py_1053,district_py_7,base.py,1053,"ANGELITO"
city_py_1054,district_py_7,base.py,1054,"ANGUA RUGUA"
city_py_1055,district_py_7,base.py,1055,"ARROYITO"
city_py_1056,district_py_7,base.py,1056,"ARROYO BLANCO"
city_py_1057,district_py_7,base.py,1057,"ARROYO CALE"
city_py_1058,district_py_7,base.py,1058,"ARROYO PRIMOR"
city_py_1059,district_py_7,base.py,1059,"ARROYO DE ORO"
city_py_1060,district_py_7,base.py,1060,"AZOTEY"
city_py_1061,district_py_7,base.py,1061,"BALAS CUE"
city_py_1062,district_py_7,base.py,1062,"BARRERITO"
city_py_1063,district_py_7,base.py,1063,"BELEN CUE"
city_py_1064,district_py_7,base.py,1064,"BONETE VILLALBA CUE"
city_py_1065,district_py_7,base.py,1065,"BONITA"
city_py_1066,district_py_7,base.py,1066,"BUENA VISTA"
city_py_1067,district_py_7,base.py,1067,"C.EXCOMBATIENTES"
city_py_1068,district_py_7,base.py,1068,"CAAGATA"
city_py_1069,district_py_7,base.py,1069,"CAPIIBARY"
city_py_1070,district_py_7,base.py,1070,"CAPUSY SARY"
city_py_1071,district_py_7,base.py,1071,"CARAGUATAY"
city_py_1072,district_py_7,base.py,1072,"CAROLINA"
city_py_1073,district_py_7,base.py,1073,"CAROVENI VIEJO"
city_py_1074,district_py_7,base.py,1074,"CAA YATA"
city_py_1075,district_py_7,base.py,1075,"CAÑADA"
city_py_1076,district_py_7,base.py,1076,"CERRITO"
city_py_1077,district_py_7,base.py,1077,"CERRO MEMBY"
city_py_1078,district_py_7,base.py,1078,"CERRO SARAMBY"
city_py_1079,district_py_7,base.py,1079,"COL.CUARTELERO"
city_py_1080,district_py_7,base.py,1080,"COL.H.MENDOZA"
city_py_1081,district_py_7,base.py,1081,"COL.J. M. FRUTOS"
city_py_1082,district_py_7,base.py,1082,"COL. JOSE BERGES"
city_py_1083,district_py_7,base.py,1083,"COMPAÑIA AGAGUIGO"
city_py_1084,district_py_7,base.py,1084,"COSTA CLAVEL"
city_py_1085,district_py_7,base.py,1085,"CUERO FRESCO"
city_py_1086,district_py_7,base.py,1086,"CURUZU"
city_py_1087,district_py_7,base.py,1087,"DOMINGO NIGO"
city_py_1088,district_py_7,base.py,1088,"ESTERO COSTA"
city_py_1089,district_py_7,base.py,1089,"FRACCION SIETE"
city_py_1090,district_py_7,base.py,1090,"FRACCION STEFANO"
city_py_1091,district_py_7,base.py,1091,"JHUGUA CARE"
city_py_1092,district_py_7,base.py,1092,"JHUGUA ÑU"
city_py_1093,district_py_7,base.py,1093,"JHUGUA KYA"
city_py_1094,district_py_7,base.py,1094,"JHYATY"
city_py_1095,district_py_7,base.py,1095,"JOSE BERGES"
city_py_1096,district_py_7,base.py,1096,"LAGUNA JHETA"
city_py_1097,district_py_7,base.py,1097,"LAGUNA PERE"
city_py_1098,district_py_7,base.py,1098,"LIMEÑO CUE"
city_py_1099,district_py_7,base.py,1099,"LOPE CUE Y OTRO"
city_py_1100,district_py_7,base.py,1100,"LUCERO CUE"
city_py_1101,district_py_7,base.py,1101,"MANZANILLA"
city_py_1102,district_py_7,base.py,1102,"MBUTU ÑU"
city_py_1103,district_py_7,base.py,1103,"MBY JHOBY"
city_py_1104,district_py_7,base.py,1104,"MOJON VUELTA"
city_py_1105,district_py_7,base.py,1105,"NARANJA TY"
city_py_1106,district_py_7,base.py,1106,"PALACIOS CUE"
city_py_1107,district_py_7,base.py,1107,"PASO CORA"
city_py_1108,district_py_7,base.py,1108,"PASO PYKY"
city_py_1109,district_py_7,base.py,1109,"PASO TITY"
city_py_1110,district_py_7,base.py,1110,"PASO TRANQUERA"
city_py_1111,district_py_7,base.py,1111,"PASO TYPY"
city_py_1112,district_py_7,base.py,1112,"PEGUAJHO TY"
city_py_1113,district_py_7,base.py,1113,"PEGUAJHO TYPY"
city_py_1114,district_py_7,base.py,1114,"PLANCHADA OCHO"
city_py_1115,district_py_7,base.py,1115,"PRIMAVERA"
city_py_1116,district_py_7,base.py,1116,"PUERTO TACUARA"
city_py_1117,district_py_7,base.py,1117,"PUNTA"
city_py_1118,district_py_7,base.py,1118,"RECALDE CUE"
city_py_1119,district_py_7,base.py,1119,"SOCIO CUE"
city_py_1120,district_py_7,base.py,1120,"T. GUAZU"
city_py_1121,district_py_7,base.py,1121,"TABACUE"
city_py_1122,district_py_7,base.py,1122,"TACUATI LOMA"
city_py_1123,district_py_7,base.py,1123,"TAPY TAGUA"
city_py_1124,district_py_7,base.py,1124,"TARUMA"
city_py_1125,district_py_7,base.py,1125,"TAVY LOMA"
city_py_1126,district_py_7,base.py,1126,"TUCURU"
city_py_1127,district_py_7,base.py,1127,"TOTORA"
city_py_1128,district_py_7,base.py,1128,"YACARE"
city_py_1129,district_py_7,base.py,1129,"YAGUARETE CUA"
city_py_1130,district_py_7,base.py,1130,"YBYCUI ÑU"
city_py_1131,district_py_7,base.py,1131,"YERBAL GUARAYABY"
city_py_1132,district_py_7,base.py,1132,"YPUCU"
city_py_1133,district_py_7,base.py,1133,"ZANGUINA CUE"
city_py_1134,district_py_7,base.py,1134,"ZONA A."
city_py_6228,district_py_7,base.py,6228,"SALINAS"
city_py_6229,district_py_7,base.py,6229,"TAJHYI"
city_py_6230,district_py_7,base.py,6230,"TOPYTANGUA"
city_py_6231,district_py_7,base.py,6231,"YBY YAU"
city_py_6232,district_py_7,base.py,6232,"ZANJA CUE"
city_py_1135,district_py_8,base.py,1135,"SAN SALVADOR"
city_py_1136,district_py_9,base.py,1136,"YBY YA'U"
city_py_1137,district_py_9,base.py,1137,"ANGELITO"
city_py_1138,district_py_9,base.py,1138,"ARROYO 7"
city_py_1139,district_py_9,base.py,1139,"BONETE"
city_py_1140,district_py_9,base.py,1140,"RETIRO ZELEY"
city_py_1141,district_py_9,base.py,1141,"CAAGATA"
city_py_1142,district_py_9,base.py,1142,"CAROLINA"
city_py_1143,district_py_9,base.py,1143,"CERRO ANGELITO"
city_py_1144,district_py_9,base.py,1144,"COL. EPOE. NAL."
city_py_1145,district_py_9,base.py,1145,"ESTACION SAN ANTONIO"
city_py_1146,district_py_9,base.py,1146,"JHYATY"
city_py_1147,district_py_9,base.py,1147,"LAGUNA JHU"
city_py_1148,district_py_9,base.py,1148,"MBOCAYA"
city_py_1149,district_py_9,base.py,1149,"POCITO CUE"
city_py_1150,district_py_9,base.py,1150,"PRIMAVERA"
city_py_1151,district_py_9,base.py,1151,"RETIRO SANJITA"
city_py_1152,district_py_9,base.py,1152,"RETIRO TAPYTA GUA"
city_py_1153,district_py_9,base.py,1153,"RETIRO ZELEY"
city_py_1154,district_py_9,base.py,1154,"RETIRO ÑANDUCUA"
city_py_1155,district_py_9,base.py,1155,"SAN PEDRO"
city_py_1156,district_py_9,base.py,1156,"SANZA RECADO"
city_py_6233,district_py_9,base.py,6233,"ALAMBRE GUAJHA"
city_py_6234,district_py_9,base.py,6234,"CAMPANARIO"
city_py_6235,district_py_9,base.py,6235,"ESTACION SANGUINA"
city_py_6236,district_py_9,base.py,6236,"RAYA VAI"
city_py_6237,district_py_9,base.py,6237,"RUBIO CUE"
city_py_6423,district_py_270,base.py,6423,"SARGENTO JOSE FELIX LOPEZ"
city_py_6434,district_py_286,base.py,6434,"ARROYITO"
city_py_151,district_py_10,base.py,151,"TACURUTY"
city_py_152,district_py_10,base.py,152,"TAPE CAAGUY"
city_py_153,district_py_10,base.py,153,"TAYI CARE"
city_py_154,district_py_10,base.py,154,"TORO PASO"
city_py_155,district_py_10,base.py,155,"TUPI JHU"
city_py_156,district_py_10,base.py,156,"TUYU JHU"
city_py_157,district_py_10,base.py,157,"VALIENTE - CUE"
city_py_158,district_py_10,base.py,158,"VALLE - I"
city_py_159,district_py_10,base.py,159,"YACARE - ÑU"
city_py_160,district_py_10,base.py,160,"YACARE - E"
city_py_161,district_py_10,base.py,161,"YAPEPO"
city_py_162,district_py_10,base.py,162,"YCUA - PORA"
city_py_163,district_py_10,base.py,163,"YCUA CURUZU"
city_py_164,district_py_10,base.py,164,"YGATYMI"
city_py_165,district_py_10,base.py,165,"YPANE"
city_py_166,district_py_10,base.py,166,"YPAYERE"
city_py_167,district_py_10,base.py,167,"YUQUYTY"
city_py_168,district_py_10,base.py,168,"YUQUYRY GUAZU"
city_py_169,district_py_10,base.py,169,"ZANJITA"
city_py_170,district_py_10,base.py,170,"ZOLABARRIENTA"
city_py_171,district_py_10,base.py,171,"ÑANDUCUA"
city_py_172,district_py_10,base.py,172,"ÑANDUROCAY"
city_py_173,district_py_10,base.py,173,"ÑU - PORA"
city_py_1157,district_py_10,base.py,1157,"SAN PEDRO DE YCUAMANDYYU"
city_py_1158,district_py_10,base.py,1158,"AGUARAY - MI"
city_py_1159,district_py_10,base.py,1159,"ARAZA"
city_py_1160,district_py_10,base.py,1160,"ARROYO BLANCO"
city_py_1161,district_py_10,base.py,1161,"BARRANQUERITA"
city_py_1162,district_py_10,base.py,1162,"BUENA QUEMADA"
city_py_1163,district_py_10,base.py,1163,"CACHITO - CUE"
city_py_1164,district_py_10,base.py,1164,"CAMPO GRANDE"
city_py_1165,district_py_10,base.py,1165,"CARANDAYTY"
city_py_1166,district_py_10,base.py,1166,"CARRETILLA"
city_py_1167,district_py_10,base.py,1167,"CAYE LOMA"
city_py_1168,district_py_10,base.py,1168,"CAÑADA"
city_py_1169,district_py_10,base.py,1169,"CENIZAL"
city_py_1170,district_py_10,base.py,1170,"CERRITO"
city_py_1171,district_py_10,base.py,1171,"CHACO - I"
city_py_1172,district_py_10,base.py,1172,"CHALO - CUE"
city_py_1173,district_py_10,base.py,1173,"CHAURIA"
city_py_1174,district_py_10,base.py,1174,"CIERVO BARRERO"
city_py_1175,district_py_10,base.py,1175,"COL. SAN BLAS"
city_py_1176,district_py_10,base.py,1176,"COL. SAN PABLO"
city_py_1177,district_py_10,base.py,1177,"COL. SUSANA"
city_py_1178,district_py_10,base.py,1178,"CORREA RUGUA"
city_py_1179,district_py_10,base.py,1179,"COSTA PUCU"
city_py_1180,district_py_10,base.py,1180,"CURUPAYTY"
city_py_1181,district_py_10,base.py,1181,"CABAYU CARUJHA"
city_py_1182,district_py_10,base.py,1182,"DIEGO LOMA"
city_py_1183,district_py_10,base.py,1183,"DOME - CUE"
city_py_1184,district_py_10,base.py,1184,"DOMINGUEZ - CUE"
city_py_1185,district_py_10,base.py,1185,"ESTACION ITACURUBI"
